405	0
406	0
407	73
408	42
409	68
410	47
411	119
412	65
413	82
414	89
415	80
416	30
417	12
418	7
419	1
420	5
421	2
422	4
423	2
424	1
425	1
426	0
427	0
428	0
429	0
430	0
431	0
432	0
433	0
434	1
435	2
436	0
437	0
438	2
439	1
440	5
441	1
442	1
443	0
444	1
445	10
446	28
447	27
448	10
449	2
450	1
451	0
452	0
453	0
454	1
455	0
456	0
457	0
458	1
459	3
460	1
461	10
462	5
463	6
464	3
465	4
466	3
467	7
468	4
469	2
470	6
471	2
472	5
473	3
474	4
475	1
476	4
477	0
478	2
479	9
480	35
481	50
482	49
483	96
484	28
485	78
486	92
487	95
488	63
489	48
490	26
491	12
492	14
493	11
494	9
495	2
496	3
497	2
498	1
499	3
500	0
501	1
502	2
503	34
504	39
505	73
506	66
507	50
508	73
509	103
510	101
511	56
512	37
513	20
514	11
515	15
516	4
517	2
518	8
519	3
520	1
521	4
522	4
523	5
524	3
525	2
526	3
527	10
528	26
529	27
530	50
531	58
532	81
533	89
534	118
535	62
536	44
537	42
538	23
539	12
540	4
541	14
542	10
543	2
544	2
545	2
546	0
547	0
548	0
549	1
550	1
551	17
552	20
553	49
554	41
555	48
556	40
557	38
558	56
559	77
560	66
561	23
562	19
563	26
564	23
565	26
566	5
567	4
568	1
569	1
570	1
571	0
572	0
573	1
574	1
575	1
576	12
577	27
578	30
579	37
580	29
581	48
582	66
583	83
584	47
585	28
586	5
587	3
588	6
589	6
590	1
591	4
592	1
593	2
594	0
595	1
596	2
597	0
598	0
599	3
600	1
601	2
602	2
603	6
604	6
605	3
606	5
607	8
608	8
609	1
610	3
611	2
612	2
613	1
614	3
615	1
616	1
617	2
618	0
619	0
620	0
621	0
622	1
623	0
624	0
625	0
626	2
627	0
628	14
629	11
630	7
631	7
632	4
633	3
634	4
635	0
636	3
637	1
638	2
639	0
640	1
641	1
642	0
643	0
644	0
645	0
646	0
647	4
648	31
649	38
650	53
651	72
652	51
653	64
654	115
655	98
656	80
657	38
658	15
659	13
660	2
661	5
662	2
663	1
664	0
665	1
666	1
667	0
668	1
669	0
670	1
671	21
672	16
673	52
674	43
675	49
676	70
677	86
678	72
679	68
680	44
681	31
682	23
683	21
684	15
685	4
686	5
687	6
688	1
689	1
690	1
691	1
692	1
693	0
694	1
695	14
696	22
697	33
698	35
699	57
700	61
701	92
702	91
703	71
704	69
705	56
706	25
707	14
708	16
709	15
710	6
711	3
712	4
713	1
714	0
715	0
716	1
717	1
718	1
719	32
720	21
721	84
722	77
723	57
724	78
725	72
726	122
727	82
728	97
729	65
730	34
731	44
732	14
733	15
734	3
735	3
736	2
737	0
738	0
739	0
740	0
741	2
742	0
743	10
744	27
745	77
746	48
747	46
748	28
749	65
750	67
751	82
752	40
753	9
754	1
755	10
756	6
757	2
758	4
759	1
760	1
761	1
762	1
763	0
764	1
765	0
766	0
767	0
768	12
769	12
770	6
771	1
772	6
773	35
774	21
775	6
776	10
777	2
778	4
779	15
780	4
781	6
782	6
783	3
784	3
785	2
786	2
787	1
788	2
789	2
790	1
791	0
792	3
793	1
794	2
795	2
796	2
797	6
798	1
799	5
800	5
801	8
802	2
803	1
804	2
805	3
806	1
807	0
808	0
809	2
810	0
811	1
812	0
813	0
814	4
815	0
816	1
817	1
818	7
819	12
820	16
821	17
822	25
823	21
824	21
825	9
826	10
827	9
828	3
829	7
830	0
831	1
832	1
833	0
834	2
835	1
836	2
837	3
838	4
839	6
840	34
841	43
842	60
843	66
844	85
845	96
846	167
847	69
848	72
849	47
850	23
851	21
852	17
853	25
854	20
855	12
856	7
857	5
858	2
859	2
860	0
861	2
862	0
863	23
864	31
865	41
866	80
867	94
868	94
869	96
870	99
871	129
872	69
873	42
874	22
875	28
876	6
877	5
878	5
879	1
880	2
881	2
882	0
883	0
884	3
885	0
886	4
887	39
888	45
889	29
890	38
891	93
892	91
893	80
894	134
895	70
896	72
897	85
898	34
899	12
900	12
901	6
902	4
903	4
904	1
905	4
906	0
907	1
908	0
909	0
910	7
911	41
912	43
913	57
914	44
915	90
916	77
917	89
918	94
919	86
920	68
921	38
922	37
923	9
924	10
925	10
926	6
927	5
928	1
929	2
930	2
931	1
932	3
933	1
934	1
935	3
936	6
937	1
938	8
939	13
940	12
941	23
942	20
943	33
944	34
945	28
946	52
947	27
948	29
949	17
950	28
951	15
952	10
953	1
954	2
955	2
956	1
957	0
958	1
959	3
960	1
961	1
962	3
963	14
964	15
965	17
966	32
967	20
968	21
969	27
970	22
971	28
972	21
973	21
974	22
975	11
976	9
977	5
978	2
979	15
980	17
981	3
982	4
983	19
984	19
985	42
986	88
987	114
988	69
989	100
990	150
991	134
992	134
993	86
994	79
995	64
996	47
997	40
998	26
999	16
1000	11
1001	6
1002	6
1003	4
1004	3
1005	17
1006	7
1007	30
1008	45
1009	95
1010	65
1011	120
1012	170
1013	129
1014	206
1015	146
1016	163
1017	154
1018	56
1019	13
1020	10
1021	8
1022	9
1023	7
1024	12
1025	0
1026	10
1027	4
1028	2
1029	1
1030	1
1031	3
1032	19
1033	27
1034	42
1035	68
1036	92
1037	39
1038	32
1039	60
1040	35
1041	26
1042	19
1043	13
1044	14
1045	18
1046	7
1047	5
1048	11
1049	4
1050	6
1051	2
1052	1
1053	13
1054	14
1055	13
1056	18
1057	39
1058	52
1059	82
1060	58
1061	82
1062	106
1063	83
1064	106
1065	179
1066	135
1067	88
1068	10
1069	10
1070	5
1071	4
1072	0
1073	2
1074	1
1075	1
1076	0
1077	1
1078	1
1079	2
1080	6
1081	12
1082	51
1083	38
1084	76
1085	70
1086	100
1087	64
1088	56
1089	24
1090	10
1091	19
1092	11
1093	6
1094	5
1095	9
1096	3
1097	0
1098	1
1099	0
1100	0
1101	1
1102	0
1103	0
1104	1
1105	0
1106	1
1107	2
1108	4
1109	3
1110	8
1111	10
1112	3
1113	2
1114	4
1115	10
1116	6
1117	15
1118	5
1119	2
1120	0
1121	0
1122	1
1123	0
1124	1
1125	1
1126	0
1127	0
1128	0
1129	3
1130	2
1131	5
1132	6
1133	16
1134	14
1135	10
1136	4
1137	8
1138	11
1139	7
1140	7
1141	3
1142	6
1143	1
1144	3
1145	0
1146	0
1147	1
1148	2
1149	0
1150	1
1151	28
1152	57
1153	29
1154	90
1155	60
1156	59
1157	113
1158	123
1159	85
1160	68
1161	35
1162	30
1163	31
1164	28
1165	16
1166	9
1167	1
1168	4
1169	2
1170	2
1171	4
1172	3
1173	1
1174	1
1175	52
1176	52
1177	79
1178	83
1179	81
1180	48
1181	59
1182	115
1183	85
1184	85
1185	23
1186	12
1187	15
1188	6
1189	5
1190	3
1191	3
1192	3
1193	4
1194	2
1195	2
1196	1
1197	2
1198	4
1199	44
1200	49
1201	47
1202	35
1203	78
1204	28
1205	51
1206	84
1207	87
1208	70
1209	48
1210	34
1211	23
1212	15
1213	13
1214	7
1215	10
1216	8
1217	6
1218	0
1219	2
1220	2
1221	0
1222	3
1223	39
1224	40
1225	128
1226	61
1227	51
1228	72
1229	95
1230	225
1231	92
1232	76
1233	52
1234	47
1235	37
1236	7
1237	14
1238	7
1239	8
1240	2
1241	1
1242	0
1243	0
1244	0
1245	1
1246	1
1247	28
1248	23
1249	26
1250	45
1251	48
1252	31
1253	40
1254	80
1255	87
1256	39
1257	15
1258	14
1259	17
1260	6
1261	6
1262	4
1263	3
1264	3
1265	3
1266	1
1267	0
1268	0
1269	0
1270	0
1271	0
1272	2
1273	1
1274	3
1275	1
1276	8
1277	12
1278	4
1279	11
1280	8
1281	6
1282	13
1283	11
1284	6
1285	18
1286	52
1287	82
1288	27
1289	88
1290	42
1291	8
1292	1
1293	3
1294	2
1295	2
1296	2
1297	1
1298	2
1299	7
1300	5
1301	13
1302	12
1303	10
1304	9
1305	5
1306	7
1307	7
1308	8
1309	5
1310	2
1311	6
1312	1
1313	4
1314	2
1315	0
1316	1
1317	2
1318	1
1319	3
1320	35
1321	58
1322	64
1323	114
1324	100
1325	71
1326	143
1327	126
1328	131
1329	110
1330	66
1331	35
1332	9
1333	7
1334	7
1335	8
1336	5
1337	3
1338	2
1339	1
1340	0
1341	3
1342	0
1343	4
1344	66
1345	64
1346	118
1347	98
1348	99
1349	158
1350	143
1351	159
1352	110
1353	73
1354	55
1355	25
1356	18
1357	5
1358	7
1359	6
1360	5
1361	4
1362	1
1363	4
1364	1
1365	2
1366	3
1367	0
1368	30
1369	52
1370	74
1371	62
1372	92
1373	88
1374	107
1375	74
1376	68
1377	53
1378	50
1379	19
1380	11
1381	9
1382	7
1383	4
1384	4
1385	1
1386	1
1387	2
1388	1
1389	0
1390	1
1391	11
1392	81
1393	88
1394	112
1395	106
1396	103
1397	90
1398	84
1399	167
1400	89
1401	85
1402	36
1403	28
1404	20
1405	7
1406	9
1407	2
1408	2
1409	3
1410	2
1411	2
1412	1
1413	2
1414	2
1415	5
1416	17
1417	32
1418	51
1419	57
1420	109
1421	69
1422	72
1423	88
1424	110
1425	98
1426	28
1427	9
1428	5
1429	4
1430	3
1431	5
1432	5
1433	4
1434	2
1435	3
1436	0
1437	3
1438	1
1439	2
1440	0
1441	10
1442	5
1443	8
1444	6
1445	8
1446	7
1447	12
1448	7
1449	8
1450	3
1451	4
1452	6
1453	7
1454	4
1455	6
1456	1
1457	2
1458	2
1459	2
1460	0
1461	1
1462	1
1463	1
1464	5
1465	1
1466	4
1467	6
1468	3
1469	3
1470	8
1471	7
1472	9
1473	14
1474	12
1475	17
1476	7
1477	3
1478	6
1479	4
1480	0
1481	2
1482	1
1483	1
1484	2
1485	3
1486	0
1487	3
1488	69
1489	67
1490	46
1491	79
1492	142
1493	92
1494	68
1495	126
1496	55
1497	87
1498	45
1499	36
1500	16
1501	8
1502	13
1503	6
1504	5
1505	7
1506	3
1507	6
1508	4
1509	5
1510	3
1511	3
1512	76
1513	62
1514	150
1515	83
1516	57
1517	77
1518	97
1519	198
1520	92
1521	68
1522	40
1523	19
1524	15
1525	5
1526	3
1527	4
1528	7
1529	2
1530	1
1531	4
1532	0
1533	1
1534	0
1535	4
1536	37
1537	69
1538	40
1539	76
1540	100
1541	72
1542	95
1543	95
1544	49
1545	71
1546	27
1547	6
1548	11
1549	9
1550	10
1551	7
1552	6
1553	11
1554	3
1555	5
1556	6
1557	2
1558	1
1559	1
1560	1
1561	16
1562	10
1563	22
1564	28
1565	36
1566	55
1567	12
1568	18
1569	35
1570	20
1571	16
1572	8
1573	5
1574	3
1575	4
1576	5
1577	3
1578	2
1579	4
1580	3
1581	2
1582	1
1583	2
1584	7
1585	19
1586	44
1587	16
1588	63
1589	61
1590	64
1591	78
1592	115
1593	46
1594	27
1595	7
1596	11
1597	5
1598	5
1599	3
1600	5
1601	3
1602	1
1603	1
1604	0
1605	0
1606	1
1607	0
1608	4
1609	2
1610	0
1611	3
1612	5
1613	7
1614	4
1615	29
1616	19
1617	9
1618	17
1619	10
1620	8
1621	5
1622	8
1623	6
1624	4
1625	7
1626	2
1627	6
1628	0
1629	3
1630	1
1631	1
1632	2
1633	6
1634	6
1635	4
1636	7
1637	9
1638	6
1639	17
1640	12
1641	4
1642	4
1643	16
1644	4
1645	8
1646	2
1647	7
1648	1
1649	4
1650	5
1651	6
1652	4
1653	3
1654	2
1655	5
1656	40
1657	66
1658	85
1659	130
1660	133
1661	109
1662	96
1663	149
1664	137
1665	103
1666	47
1667	32
1668	12
1669	9
1670	9
1671	12
1672	6
1673	3
1674	6
1675	5
1676	2
1677	2
1678	7
1679	6
1680	59
1681	66
1682	119
1683	95
1684	92
1685	68
1686	148
1687	155
1688	101
1689	145
1690	46
1691	16
1692	11
1693	20
1694	15
1695	6
1696	3
1697	8
1698	1
1699	8
1700	1
1701	1
1702	0
1703	3
1704	23
1705	37
1706	69
1707	76
1708	134
1709	113
1710	99
1711	126
1712	103
1713	101
1714	43
1715	40
1716	11
1717	5
1718	8
1719	5
1720	9
1721	5
1722	3
1723	3
1724	1
1725	1
1726	0
1727	3
1728	62
1729	65
1730	114
1731	60
1732	63
1733	77
1734	57
1735	170
1736	157
1737	136
1738	87
1739	56
1740	65
1741	53
1742	31
1743	20
1744	5
1745	2
1746	3
1747	2
1748	0
1749	0
1750	2
1751	4
1752	14
1753	34
1754	97
1755	75
1756	71
1757	79
1758	84
1759	95
1760	87
1761	66
1762	34
1763	42
1764	17
1765	7
1766	6
1767	4
1768	8
1769	2
1770	5
1771	3
1772	2
1773	1
1774	5
1775	3
1776	1
1777	4
1778	6
1779	10
1780	14
1781	10
1782	14
1783	8
1784	20
1785	18
1786	8
1787	12
1788	5
1789	3
1790	3
1791	2
1792	4
1793	1
1794	0
1795	2
1796	0
1797	0
1798	1
1799	0
1800	0
1801	2
1802	2
1803	3
1804	9
1805	7
1806	9
1807	10
1808	10
1809	16
1810	3
1811	8
1812	6
1813	2
1814	5
1815	4
1816	3
1817	6
1818	1
1819	4
1820	4
1821	4
1822	4
1823	4
1824	39
1825	74
1826	69
1827	86
1828	112
1829	104
1830	167
1831	168
1832	69
1833	71
1834	34
1835	38
1836	12
1837	9
1838	10
1839	7
1840	2
1841	3
1842	2
1843	1
1844	0
1845	0
1846	1
1847	3
1848	69
1849	88
1850	145
1851	81
1852	133
1853	121
1854	125
1855	160
1856	92
1857	152
1858	78
1859	18
1860	15
1861	18
1862	12
1863	10
1864	8
1865	1
1866	4
1867	1
1868	2
1869	2
1870	1
1871	2
1872	11
1873	18
1874	21
1875	29
1876	84
1877	71
1878	83
1879	96
1880	46
1881	26
1882	18
1883	8
1884	0
1885	2
1886	3
1887	2
1888	3
1889	3
1890	3
1891	2
1892	2
1893	1
1894	1
1895	1
1896	2
1897	1
1898	1
1899	4
1900	3
1901	2
1902	2
1903	1
1904	5
1905	4
1906	3
1907	2
1908	1
1909	0
1910	0
1911	0
1912	3
1913	0
1914	0
1915	0
1916	0
1917	0
1918	0
1919	1
1920	1
1921	1
1922	3
1923	2
1924	3
1925	1
1926	3
1927	8
1928	3
1929	2
1930	1
1931	3
1932	4
1933	1
1934	2
1935	0
1936	2
1937	0
1938	1
1939	2
1940	1
1941	3
1942	2
1943	2
1944	3
1945	3
1946	1
1947	1
1948	4
1949	1
1950	10
1951	1
1952	2
1953	5
1954	3
1955	5
1956	8
1957	1
1958	0
1959	0
1960	1
1961	1
1962	0
1963	0
1964	0
1965	1
1966	0
1967	1
1968	0
1969	0
1970	0
1971	2
1972	2
1973	6
1974	4
1975	3
1976	5
1977	3
1978	6
1979	3
1980	2
1981	3
1982	3
1983	0
1984	1
1985	1
1986	4
1987	4
1988	1
1989	1
1990	2
1991	1
1992	16
1993	53
1994	41
1995	73
1996	99
1997	75
1998	115
1999	147
2000	135
2001	119
2002	66
2003	13
2004	12
2005	11
2006	8
2007	5
2008	4
2009	3
2010	1
2011	1
2012	0
2013	2
2014	2
2015	4
2016	54
2017	54
2018	140
2019	119
2020	131
2021	162
2022	148
2023	219
2024	156
2025	74
2026	64
2027	22
2028	12
2029	11
2030	28
2031	24
2032	3
2033	2
2034	0
2035	0
2036	1
2037	1
2038	3
2039	1
2040	41
2041	64
2042	67
2043	86
2044	84
2045	89
2046	115
2047	166
2048	122
2049	153
2050	65
2051	60
2052	24
2053	34
2054	22
2055	4
2056	4
2057	5
2058	6
2059	1
2060	3
2061	0
2062	4
2063	3
2064	91
2065	57
2066	227
2067	146
2068	79
2069	116
2070	88
2071	157
2072	114
2073	43
2074	14
2075	10
2076	5
2077	7
2078	9
2079	6
2080	2
2081	0
2082	5
2083	0
2084	2
2085	1
2086	2
2087	3
2088	7
2089	18
2090	45
2091	62
2092	82
2093	88
2094	77
2095	116
2096	121
2097	64
2098	49
2099	28
2100	26
2101	15
2102	17
2103	5
2104	4
2105	4
2106	7
2107	4
2108	0
2109	0
2110	1
2111	2
2112	5
2113	13
2114	12
2115	9
2116	12
2117	19
2118	15
2119	34
2120	32
2121	13
2122	16
2123	12
2124	62
2125	44
2126	53
2127	39
2128	24
2129	7
2130	4
2131	4
2132	4
2133	4
2134	8
2135	1
2136	3
2137	1
2138	5
2139	3
2140	6
2141	17
2142	18
2143	25
2144	21
2145	25
2146	24
2147	16
2148	7
2149	2
2150	2
2151	4
2152	3
2153	2
2154	5
2155	6
2156	5
2157	6
2158	8
2159	2
2160	36
2161	51
2162	61
2163	65
2164	95
2165	100
2166	93
2167	76
2168	118
2169	101
2170	63
2171	36
2172	20
2173	12
2174	9
2175	6
2176	20
2177	11
2178	5
2179	4
2180	15
2181	13
2182	6
2183	7
2184	25
2185	17
2186	38
2187	59
2188	101
2189	64
2190	110
2191	88
2192	96
2193	96
2194	66
2195	26
2196	16
2197	22
2198	16
2199	20
2200	17
2201	8
2202	4
2203	19
2204	14
2205	10
2206	2
2207	6
2208	44
2209	50
2210	47
2211	55
2212	119
2213	121
2214	138
2215	169
2216	90
2217	123
2218	73
2219	34
2220	24
2221	14
2222	16
2223	18
2224	8
2225	19
2226	0
2227	0
2228	1
2229	2
2230	1
2231	1
2232	3
2233	19
2234	42
2235	56
2236	76
2237	87
2238	97
2239	70
2240	85
2241	121
2242	60
2243	47
2244	36
2245	11
2246	15
2247	7
2248	3
2249	3
2250	2
2251	1
2252	0
2253	0
2254	0
2255	0
2256	7
2257	13
2258	27
2259	22
2260	63
2261	89
2262	115
2263	111
2264	83
2265	67
2266	23
2267	38
2268	16
2269	8
2270	13
2271	7
2272	11
2273	9
2274	12
2275	6
2276	1
2277	2
2278	4
2279	2
2280	15
2281	9
2282	4
2283	20
2284	20
2285	20
2286	30
2287	34
2288	39
2289	23
2290	20
2291	22
2292	12
2293	13
2294	5
2295	10
2296	3
2297	1
2298	0
2299	0
2300	2
2301	4
2302	1
2303	0
2304	0
2305	2
2306	1
2307	4
2308	11
2309	22
2310	37
2311	44
2312	18
2313	33
2314	39
2315	27
2316	15
2317	11
2318	10
2319	8
2320	5
2321	4
2322	5
2323	0
2324	2
2325	2
2326	3
2327	9
2328	37
2329	41
2330	21
2331	95
2332	132
2333	76
2334	52
2335	200
2336	140
2337	81
2338	62
2339	13
2340	16
2341	1
2342	4
2343	6
2344	0
2345	3
2346	0
2347	0
2348	1
2349	1
2350	2
2351	0
2352	11
2353	12
2354	16
2355	27
2356	46
2357	111
2358	111
2359	53
2360	93
2361	79
2362	37
2363	5
2364	6
2365	8
2366	9
2367	3
2368	2
2369	1
2370	4
2371	3
2372	5
2373	3
2374	3
2375	1
2376	21
2377	18
2378	28
2379	46
2380	234
2381	118
2382	88
2383	109
2384	84
2385	95
2386	25
2387	45
2388	14
2389	6
2390	4
2391	2
2392	3
2393	0
2394	0
2395	0
2396	1
2397	0
2398	0
2399	2
2400	24
2401	13
2402	16
2403	34
2404	65
2405	95
2406	33
2407	48
2408	36
2409	24
2410	16
2411	6
2412	1
2413	3
2414	11
2415	7
2416	7
2417	11
2418	4
2419	1
2420	1
2421	2
2422	0
2423	0
2424	2
2425	9
2426	19
2427	28
2428	36
2429	43
2430	40
2431	44
2432	36
2433	19
2434	14
2435	15
2436	3
2437	2
2438	0
2439	1
2440	0
2441	4
2442	4
2443	1
2444	0
2445	0
2446	0
2447	0
2448	0
2449	2
2450	3
2451	3
2452	1
2453	3
2454	0
2455	5
2456	1
2457	4
2458	0
2459	1
2460	1
2461	0
2462	1
2463	1
2464	0
2465	1
2466	0
2467	0
2468	0
2469	0
2470	0
2471	0
2472	0
2473	1
2474	0
2475	0
2476	0
2477	0
2478	1
2479	2
2480	5
2481	2
2482	0
2483	2
2484	0
2485	0
2486	0
2487	1
2488	0
2489	0
2490	0
2491	0
2492	0
2493	0
2494	0
2495	1
2496	0
2497	5
2498	18
2499	32
2500	34
2501	44
2502	31
2503	25
2504	34
2505	27
2506	16
2507	1
2508	5
2509	2
2510	4
2511	1
2512	1
2513	1
2514	0
2515	0
2516	0
2517	0
2518	0
2519	0
2520	0
2521	2
2522	7
2523	14
2524	19
2525	60
2526	63
2527	32
2528	23
2529	19
2530	6
2531	0
2532	2
2533	1
2534	1
2535	0
2536	0
2537	0
2538	0
2539	1
2540	0
2541	0
2542	1
2543	0
2544	0
2545	4
2546	14
2547	13
2548	9
2549	25
2550	11
2551	28
2552	21
2553	30
2554	4
2555	4
2556	3
2557	1
2558	3
2559	2
2560	1
2561	1
2562	0
2563	0
2564	0
2565	0
2566	0
2567	0
2568	0
2569	3
2570	9
2571	5
2572	5
2573	5
2574	3
2575	9
2576	14
2577	2
2578	0
2579	1
2580	0
2581	0
2582	0
2583	3
2584	0
2585	0
2586	1
2587	0
2588	1
2589	0
2590	0
2591	0
2592	0
2593	0
2594	0
2595	0
2596	0
2597	0
2598	1
2599	2
2600	0
2601	0
2602	0
2603	0
2604	1
2605	0
2606	0
2607	0
2608	0
2609	0
2610	0
2611	0
2612	0
2613	0
2614	0
2615	0
2616	1
2617	0
2618	0
2619	1
2620	0
2621	0
2622	0
2623	0
2624	1
2625	0
2626	0
2627	0
2628	1
2629	0
2630	0
2631	1
2632	1
2633	0
2634	0
2635	0
2636	0
2637	0
2638	0
2639	0
2640	0
2641	0
2642	1
2643	1
2644	0
2645	0
2646	0
2647	0
2648	0
2649	0
2650	1
2651	0
2652	0
2653	0
2654	0
2655	0
2656	0
2657	0
2658	0
2659	0
2660	0
2661	0
2662	0
2663	0
2664	0
2665	0
2666	0
2667	3
2668	4
2669	0
2670	2
2671	9
2672	1
2673	5
2674	1
2675	0
2676	0
2677	0
2678	1
2679	0
2680	0
2681	0
2682	1
2683	0
2684	0
2685	0
2686	0
2687	0
2688	0
2689	0
2690	0
2691	0
2692	0
2693	2
2694	1
2695	0
2696	0
2697	1
2698	1
2699	1
2700	2
2701	1
2702	0
2703	1
2704	0
2705	0
2706	0
2707	0
2708	0
2709	0
2710	0
2711	0
2712	0
2713	0
2714	2
2715	1
2716	1
2717	3
2718	1
2719	4
2720	3
2721	0
2722	2
2723	3
2724	1
2725	0
2726	0
2727	3
2728	1
2729	1
2730	0
2731	0
2732	0
2733	0
2734	0
2735	0
2736	0
2737	1
2738	3
2739	0
2740	1
2741	1
2742	2
2743	0
2744	0
2745	1
2746	1
2747	0
2748	0
2749	0
2750	0
2751	0
2752	0
2753	0
2754	1
2755	0
2756	0
2757	0
2758	0
2759	0
2760	1
2761	0
2762	0
2763	1
2764	3
2765	1
2766	1
2767	0
2768	1
2769	1
2770	1
2771	1
2772	1
2773	0
2774	1
2775	3
2776	1
2777	1
2778	0
2779	0
2780	1
2781	0
2782	0
2783	0
2784	0
2785	0
2786	0
2787	0
2788	0
2789	0
2790	0
2791	1
2792	2
2793	2
2794	1
2795	0
2796	0
2797	0
2798	0
2799	0
2800	1
2801	0
2802	0
2803	0
2804	1
2805	2
2806	1
2807	0
2808	0
2809	0
2810	0
2811	0
2812	2
2813	0
2814	0
2815	1
2816	2
2817	1
2818	0
2819	0
2820	3
2821	0
2822	3
2823	1
2824	0
2825	1
2826	0
2827	0
2828	0
2829	0
2830	0
2831	0
2832	0
2833	3
2834	9
2835	8
2836	8
2837	28
2838	13
2839	5
2840	15
2841	2
2842	4
2843	6
2844	1
2845	0
2846	1
2847	0
2848	0
2849	2
2850	0
2851	0
2852	0
2853	0
2854	1
2855	0
2856	1
2857	5
2858	2
2859	12
2860	24
2861	23
2862	40
2863	32
2864	32
2865	21
2866	5
2867	4
2868	2
2869	1
2870	0
2871	0
2872	0
2873	0
2874	0
2875	0
2876	0
2877	0
2878	0
2879	1
2880	0
2881	5
2882	8
2883	19
2884	23
2885	31
2886	41
2887	32
2888	26
2889	27
2890	20
2891	2
2892	3
2893	3
2894	0
2895	3
2896	0
2897	2
2898	0
2899	1
2900	0
2901	0
2902	0
2903	0
2904	2
2905	2
2906	18
2907	29
2908	23
2909	26
2910	41
2911	21
2912	46
2913	29
2914	17
2915	3
2916	5
2917	1
2918	0
2919	0
2920	1
2921	0
2922	0
2923	0
2924	0
2925	0
2926	0
2927	0
2928	0
2929	8
2930	17
2931	37
2932	57
2933	51
2934	43
2935	46
2936	30
2937	5
2938	12
2939	2
2940	0
2941	2
2942	1
2943	2
2944	0
2945	0
2946	2
2947	1
2948	0
2949	0
2950	0
2951	0
2952	0
2953	0
2954	0
2955	0
2956	0
2957	0
2958	1
2959	1
2960	0
2961	0
2962	4
2963	0
2964	0
2965	1
2966	1
2967	0
2968	1
2969	0
2970	1
2971	0
2972	0
2973	2
2974	1
2975	1
2976	0
2977	0
2978	2
2979	0
2980	3
2981	1
2982	3
2983	1
2984	3
2985	1
2986	2
2987	1
2988	0
2989	2
2990	1
2991	1
2992	1
2993	0
2994	0
2995	0
2996	0
2997	0
2998	0
2999	1
