# Scenario Collect_Data
# distance at msg send, delivery time, hop count, MSG_ID
1100.4377| -1.0000| -1| M1543
1121.8419| -1.0000| -1| M1544
2043.8820| -1.0000| -1| M1545
674.5476| -1.0000| -1| M1546
1048.7519| -1.0000| -1| M1540
457.3575| -1.0000| -1| M1541
1148.3822| -1.0000| -1| M1542
1015.9255| -1.0000| -1| M1514
1590.5212| -1.0000| -1| M1998
1732.3677| -1.0000| -1| M1515
1895.5084| -1.0000| -1| M1999
1947.2058| -1.0000| -1| M1516
1011.6012| -1.0000| -1| M1517
596.4610| -1.0000| -1| M1510
1112.0904| -1.0000| -1| M1994
2047.1388| -1.0000| -1| M1511
3248.6350| -1.0000| -1| M1995
561.3263| -1.0000| -1| M1512
1961.5535| -1.0000| -1| M1996
1605.1117| -1.0000| -1| M1513
910.1675| -1.0000| -1| M1997
1536.7913| -1.0000| -1| M613
1487.6177| -1.0000| -1| M612
2117.8518| -1.0000| -1| M611
2502.7704| -1.0000| -1| M610
283.3672| -1.0000| -1| M617
1908.9565| -1.0000| -1| M1518
1902.8242| -1.0000| -1| M616
1656.8550| -1.0000| -1| M1519
1783.5779| -1.0000| -1| M615
550.0280| -1.0000| -1| M614
599.0318| -1.0000| -1| M619
898.2567| -1.0000| -1| M618
2517.2268| -1.0000| -1| M1990
872.3515| -1.0000| -1| M1991
1579.6200| -1.0000| -1| M1992
1900.0882| -1.0000| -1| M1993
1233.9830| -1.0000| -1| M1525
1036.5737| -1.0000| -1| M1526
1703.0271| -1.0000| -1| M1527
1850.1708| -1.0000| -1| M1528
1385.5540| -1.0000| -1| M1521
1493.7348| -1.0000| -1| M1522
2281.2716| -1.0000| -1| M1523
1520.5310| -1.0000| -1| M1524
2315.7556| -1.0000| -1| M602
2487.4567| -1.0000| -1| M601
2532.4328| -1.0000| -1| M600
1830.9062| -1.0000| -1| M606
1311.7712| -1.0000| -1| M1529
1394.5483| -1.0000| -1| M605
1724.3434| -1.0000| -1| M604
1601.5856| -1.0000| -1| M603
1064.8534| -1.0000| -1| M608
1298.0439| -1.0000| -1| M607
1074.4748| -1.0000| -1| M1520
601.9455| -1.0000| -1| M2427
1808.4664| -1.0000| -1| M2428
1959.4212| -1.0000| -1| M2429
728.6484| -1.0000| -1| M631
907.5327| -1.0000| -1| M1576
3375.7747| -1.0000| -1| M2423
1251.7317| -1.0000| -1| M630
928.9977| -1.0000| -1| M1577
1959.9746| -1.0000| -1| M2424
2265.8156| -1.0000| -1| M1578
3065.9773| -1.0000| -1| M2425
855.1492| -1.0000| -1| M1579
664.1253| -1.0000| -1| M2426
2503.8602| -1.0000| -1| M635
1880.3787| -1.0000| -1| M634
450.6262| -1.0000| -1| M633
1872.4783| -1.0000| -1| M632
1702.1580| -1.0000| -1| M639
1482.8967| -1.0000| -1| M638
1313.2782| -1.0000| -1| M637
326.3068| -1.0000| -1| M636
1722.7058| -1.0000| -1| M1572
1947.9090| -1.0000| -1| M1573
325.1128| -1.0000| -1| M2420
2070.0919| -1.0000| -1| M1574
1539.7409| -1.0000| -1| M2421
2648.0714| -1.0000| -1| M1575
588.0690| -1.0000| -1| M2422
970.6888| -1.0000| -1| M1570
999.5582| -1.0000| -1| M1571
3533.6086| -1.0000| -1| M1107
1539.8955| -1.0000| -1| M2438
1691.3463| -1.0000| -1| M1108
2155.6638| -1.0000| -1| M2439
1405.7260| -1.0000| -1| M1109
1190.4464| -1.0000| -1| M620
2061.0145| -1.0000| -1| M1103
2709.1899| -1.0000| -1| M1587
1380.6052| -1.0000| -1| M2434
889.6990| -1.0000| -1| M1104
1806.7258| -1.0000| -1| M1588
960.1249| -1.0000| -1| M2435
1097.6809| -1.0000| -1| M1105
1144.4156| -1.0000| -1| M1589
1420.8487| -1.0000| -1| M2436
36.8931| -1.0000| -1| M1106
2603.6637| -1.0000| -1| M2437
1787.4770| -1.0000| -1| M624
2827.2492| -1.0000| -1| M623
2304.4640| -1.0000| -1| M622
2311.4754| -1.0000| -1| M621
2850.8734| -1.0000| -1| M628
1326.3768| -1.0000| -1| M627
759.4796| -1.0000| -1| M625
1686.3889| -1.0000| -1| M629
2751.2005| -1.0000| -1| M1583
1796.4252| -1.0000| -1| M2430
375.6892| -1.0000| -1| M1100
1065.7968| -1.0000| -1| M1584
2539.9111| -1.0000| -1| M2431
2043.7034| -1.0000| -1| M1101
1833.7265| -1.0000| -1| M1585
1433.2626| -1.0000| -1| M2432
2306.7764| -1.0000| -1| M1102
607.6838| -1.0000| -1| M1586
391.6006| -1.0000| -1| M2433
832.9261| -1.0000| -1| M1580
1765.8359| -1.0000| -1| M1581
1569.7687| -1.0000| -1| M1582
3304.3513| -1.0000| -1| M1558
812.7758| -1.0000| -1| M2405
875.2559| -1.0000| -1| M1559
2516.4007| -1.0000| -1| M2406
2559.2220| -1.0000| -1| M2407
2271.1721| -1.0000| -1| M2408
958.5748| -1.0000| -1| M653
1864.6128| -1.0000| -1| M1554
2020.0045| -1.0000| -1| M2401
224.2551| -1.0000| -1| M652
1979.2888| -1.0000| -1| M1555
3386.2588| -1.0000| -1| M2402
2533.5780| -1.0000| -1| M651
1892.7833| -1.0000| -1| M1556
2548.6425| -1.0000| -1| M2403
705.9422| -1.0000| -1| M650
204.3924| -1.0000| -1| M1557
439.2087| -1.0000| -1| M2404
381.2877| -1.0000| -1| M657
2787.8488| -1.0000| -1| M656
1133.4630| -1.0000| -1| M655
1730.4799| -1.0000| -1| M654
196.1413| -1.0000| -1| M2409
1698.6894| -1.0000| -1| M659
2124.6042| -1.0000| -1| M658
786.7749| -1.0000| -1| M1550
699.5043| -1.0000| -1| M1551
2545.8750| -1.0000| -1| M1552
961.0944| -1.0000| -1| M1553
1620.3378| -1.0000| -1| M2400
1131.9409| -1.0000| -1| M1569
2510.5150| -1.0000| -1| M2416
274.1201| -1.0000| -1| M2417
2095.1930| -1.0000| -1| M2418
1138.0962| -1.0000| -1| M2419
2271.1809| -1.0000| -1| M1565
2278.9331| -1.0000| -1| M2412
1125.8392| -1.0000| -1| M641
2801.9102| -1.0000| -1| M1566
3648.7366| -1.0000| -1| M2413
804.8287| -1.0000| -1| M640
126.1940| -1.0000| -1| M1567
986.4033| -1.0000| -1| M2414
1857.8763| -1.0000| -1| M1568
877.1781| -1.0000| -1| M2415
2680.7779| -1.0000| -1| M646
2336.9877| -1.0000| -1| M644
1356.8114| -1.0000| -1| M643
2354.8605| -1.0000| -1| M649
2047.8767| -1.0000| -1| M648
619.4295| -1.0000| -1| M647
2477.0951| -1.0000| -1| M1561
1214.0528| -1.0000| -1| M1562
1972.4563| -1.0000| -1| M1563
542.6541| -1.0000| -1| M2410
2629.5906| -1.0000| -1| M1564
166.5000| -1.0000| -1| M2411
388.0263| -1.0000| -1| M1560
1647.6236| -1.0000| -1| M671
625.7152| -1.0000| -1| M670
1528.7346| -1.0000| -1| M675
2691.2803| -1.0000| -1| M1136
548.3481| -1.0000| -1| M2467
608.2410| -1.0000| -1| M674
3376.3813| -1.0000| -1| M1137
632.1741| -1.0000| -1| M2468
537.8368| -1.0000| -1| M1138
1871.5161| -1.0000| -1| M2469
