# Scenario DistanceDelayReport
# distance at msg send, delivery time, hop count, MSG_ID
2639.0897| 2980.1000| 1| M854
1143.6808| 1154.8000| 2| M917
1065.2518| 14958.5000| 1| M453
1327.7687| 11381.1000| 7| M589
565.6055| 6768.7000| 9| M745
301.5040| 1334.0000| 2| M933
1372.4497| 1436.1000| 2| M930
817.7795| 9451.4000| 10| M659
937.8761| 465.5000| 1| M964
754.6527| 5937.0000| 2| M779
2251.7701| 5732.6000| 5| M787
1149.9577| 8282.1000| 2| M701
1431.1343| 2975.9000| 4| M898
971.3949| 935.2000| 3| M968
1328.9939| 5304.2000| 6| M823
1186.4758| 15638.0000| 17| M481
1721.9079| 4997.0000| 1| M841
189.7409| 8996.6000| 8| M708
1616.9133| 601.3000| 1| M995
2029.6724| 1802.6000| 3| M961
1537.6506| 4228.4000| 5| M888
1242.1942| 8959.3000| 2| M731
827.6492| 2301.5000| 3| M960
2459.4466| 15809.7000| 15| M516
789.9708| 2015.3000| 2| M992
1555.5254| 5059.5000| 1| M891
265.0365| 772.5000| 1| M1049
962.1889| 5302.4000| 8| M896
839.7166| 7645.0000| 1| M821
188.8963| 4646.7000| 5| M927
1051.4924| 2656.1000| 5| M996
2196.6229| 1440.6000| 2| M1040
977.7112| 2710.0000| 5| M1000
1850.5915| 6472.1000| 5| M879
1847.5572| 2458.9000| 9| M1030
948.2393| 5591.9000| 6| M928
805.4896| 4072.5000| 1| M987
1173.5442| 16270.6000| 9| M576
2740.7583| 1876.8000| 1| M1066
179.2782| 4571.3000| 10| M978
1458.2083| 2159.0000| 1| M1065
968.5714| 1595.9000| 1| M1085
720.8154| 10327.1000| 5| M790
459.0538| 4219.8000| 3| M999
850.9207| 6216.8000| 7| M932
757.3556| 1154.1000| 3| M1105
890.4252| 2717.2000| 5| M1055
1140.7249| 2194.2000| 1| M1074
1512.1555| 451.2000| 3| M1139
939.9227| 9534.6000| 8| M837
1224.8595| 8543.3000| 7| M872
561.7736| 10328.0000| 2| M814
394.3204| 6604.2000| 5| M945
1557.9898| 4934.4000| 4| M1004
516.7083| 218.4000| 1| M1168
2594.9981| 10172.0000| 7| M839
2062.5084| 3833.2000| 5| M1054
875.7925| 5286.4000| 6| M1005
